Time,LLC,Speed,Ranking,Mileage,Address
2016-07-04 13:49:26,"-26.039060,28.010660",0,11,58881.4229,
2016-07-04 13:49:27,"-26.039068,28.010662",0,11,58880.4935,
2016-07-04 13:49:28,"-26.039068,28.010662",0,11,58880.4935,
2016-07-04 13:49:29,"-26.039058,28.010668",0,11,58882.256,
2016-07-04 13:49:30,"-26.039058,28.010668",0,11,58882.256,
2016-07-04 13:49:31,"-26.039064,28.010662",0,11,58880.9388,
2016-07-04 13:49:32,"-26.039064,28.010662",0,11,58880.9388,
2016-07-04 13:49:33,"-26.039054,28.010670",0,11,58882.7401,
2016-07-04 13:49:34,"-26.039054,28.010670",0,11,58882.7401,
2016-07-04 13:49:35,"-26.039060,28.010660",0,11,58881.4229,
2016-07-04 13:49:36,"-26.039052,28.010670",0,11,58882.7401,
2016-07-04 13:49:37,"-26.039052,28.010668",0,11,58882.7401,
2016-07-04 13:49:38,"-26.039052,28.010668",0,11,58882.7401,
2016-07-04 13:49:39,"-26.039050,28.010678",0,11,58883.5677,
2016-07-04 13:49:40,"-26.039050,28.010678",0,11,58883.5677,
2016-07-04 13:49:41,"-26.039052,28.010668",0,11,58882.7401,
2016-07-04 13:49:42,"-26.039052,28.010668",0,11,58882.7401,
2016-07-04 13:49:43,"-26.039050,28.010680",0,11,58883.5677,
2016-07-04 13:49:44,"-26.039050,28.010682",0,11,58883.5677,
2016-07-04 13:49:45,"-26.039052,28.010670",0,11,58882.7401,
2016-07-04 13:49:47,"-26.039052,28.010680",0,11,58883.5677,
2016-07-04 13:49:48,"-26.039052,28.010680",0,11,58883.5677,
2016-07-04 13:49:51,"-26.039052,28.010680",0,11,58883.5677,
2016-07-04 13:49:52,"-26.039052,28.010680",0,11,58883.5677,
2016-07-04 13:49:55,"-26.039056,28.010682",0,11,58884.0518,
2016-07-04 13:49:56,"-26.039072,28.010686",0,11,58885.8924,
2016-07-04 13:49:57,"-26.039072,28.010686",0,11,58885.8924,
2016-07-04 13:49:59,"-26.039056,28.010682",0,11,58884.0518,
2016-07-04 13:50:00,"-26.039080,28.010690",0,11,58886.8698,
2016-07-04 13:50:01,"-26.039080,28.010690",0,11,58886.8698,
2016-07-04 13:50:02,"-26.039074,28.010692",0,11,58887.3048,
2016-07-04 13:50:03,"-26.039074,28.010692",0,11,58887.3048,
2016-07-04 13:50:04,"-26.039072,28.010692",0,11,58887.3048,
2016-07-04 13:50:05,"-26.039076,28.010690",0,11,58887.3048,
2016-07-04 13:50:06,"-26.039072,28.010692",0,11,58887.3048,
2016-07-04 13:50:07,"-26.039070,28.010688",0,11,58887.7699,
2016-07-04 13:50:08,"-26.039070,28.010688",0,11,58887.7699,
2016-07-04 13:50:10,"-26.039066,28.010678",0,11,58888.6903,
2016-07-04 13:50:11,"-26.039066,28.010678",0,11,58888.6903,
2016-07-04 13:50:12,"-26.039070,28.010686",0,11,58887.7699,
2016-07-04 13:50:14,"-26.039052,28.010662",1.852,11,58890.9799,
2016-07-04 13:50:15,"-26.039052,28.010662",1.852,11,58890.9799,
2016-07-04 13:50:18,"-26.039046,28.010644",0,11,58892.9871,
2016-07-04 13:50:19,"-26.039046,28.010644",0,11,58892.9871,
2016-07-04 13:50:22,"-26.039044,28.010644",0,11,58892.9871,
2016-07-04 13:50:23,"-26.039044,28.010644",0,11,58892.9871,
2016-07-04 13:50:24,"-26.039044,28.010644",0,11,58892.9871,
2016-07-04 13:50:25,"-26.039044,28.010644",0,11,58892.9871,
2016-07-04 13:50:26,"-26.039042,28.010644",0,11,58892.9871,
2016-07-04 13:50:27,"-26.039042,28.010644",0,11,58892.9871,
2016-07-04 13:50:28,"-26.039052,28.010634",3.704,11,58894.3263,
2016-07-04 13:50:30,"-26.039060,28.010634",0,11,58895.3037,
2016-07-04 13:50:31,"-26.039060,28.010634",0,11,58895.3037,
2016-07-04 13:50:32,"-26.039056,28.010632",0,11,58894.8104,
2016-07-04 13:50:34,"-26.039114,28.010626",1.852,11,58901.52,
2016-07-04 13:50:35,"-26.039114,28.010626",1.852,11,58901.52,
2016-07-04 13:50:38,"-26.039156,28.010580",7.408,11,58908.7113,
2016-07-04 13:50:39,"-26.039156,28.010580",7.408,11,58908.7113,
2016-07-04 13:50:42,"-26.039090,28.010492",5.556,11,58920.2735,
2016-07-04 13:50:43,"-26.039090,28.010492",5.556,11,58920.2735,
2016-07-04 13:50:46,"-26.039002,28.010484",5.556,11,58930.1568,
2016-07-04 13:50:49,"-26.038986,28.010490",0,11,58932.034,
2016-07-04 13:50:50,"-26.038974,28.010486",1.852,11,58933.4293,
2016-07-04 13:50:53,"-26.038966,28.010478",1.852,11,58934.6226,
2016-07-04 13:50:54,"-26.038940,28.010474",3.704,11,58937.5425,
2016-07-04 13:50:57,"-26.038896,28.010478",11.112,11,58942.4517,
2016-07-04 13:50:58,"-26.038896,28.010478",11.112,11,58942.4517,
2016-07-04 13:51:00,"-26.038796,28.010520",12.964,11,58954.337,
2016-07-04 13:51:01,"-26.038846,28.010498",7.408,11,58948.3591,
2016-07-04 13:51:02,"-26.038846,28.010498",7.408,11,58948.3591,
2016-07-04 13:51:03,"-26.038756,28.010538",7.408,11,58959.1338,
2016-07-04 13:51:04,"-26.038756,28.010538",7.408,11,58959.1338,
2016-07-04 13:51:05,"-26.038796,28.010520",12.964,11,58954.337,
2016-07-04 13:51:07,"-26.038692,28.010576",14.816,11,58967.1999,
2016-07-04 13:51:08,"-26.038692,28.010576",14.816,11,58967.1999,
2016-07-04 13:51:10,"-26.038522,28.010662",9.26,11,58988.3719,
2016-07-04 13:51:11,"-26.038640,28.010624",12.964,11,58974.7124,
2016-07-04 13:51:12,"-26.038640,28.010624",12.964,11,58974.7124,
2016-07-04 13:51:13,"-26.038478,28.010682",9.26,11,58993.6577,
2016-07-04 13:51:14,"-26.038478,28.010682",9.26,11,58993.6577,
2016-07-04 13:51:15,"-26.038580,28.010644",12.964,11,58981.6771,
2016-07-04 13:51:16,"-26.038580,28.010644",12.964,11,58981.6771,
2016-07-04 13:51:17,"-26.038430,28.010698",9.26,11,58999.229,
2016-07-04 13:51:18,"-26.038430,28.010698",9.26,11,58999.229,
2016-07-04 13:51:19,"-26.038522,28.010662",9.26,11,58988.3719,
2016-07-04 13:51:21,"-26.038358,28.010692",12.964,11,59007.2571,
2016-07-04 13:51:22,"-26.038164,28.010650",9.26,11,59029.2736,
2016-07-04 13:51:23,"-26.038164,28.010650",9.26,11,59029.2736,
2016-07-04 13:51:25,"-26.038278,28.010676",14.816,11,59016.2949,
2016-07-04 13:51:26,"-26.038106,28.010628",9.26,11,59036.0871,
2016-07-04 13:51:27,"-26.038106,28.010628",9.26,11,59036.0871,
2016-07-04 13:51:28,"-26.037984,28.010586",12.964,11,59050.3139,
2016-07-04 13:51:29,"-26.038212,28.010656",11.112,11,59023.9016,
2016-07-04 13:51:30,"-26.038046,28.010612",9.26,11,59042.9474,
2016-07-04 13:51:31,"-26.037918,28.010568",14.816,11,59057.8695,
2016-07-04 13:51:32,"-26.037918,28.010568",14.816,11,59057.8695,
2016-07-04 13:51:34,"-26.037984,28.010586",12.964,11,59050.3139,
2016-07-04 13:51:35,"-26.037858,28.010560",12.964,11,59064.5891,
2016-07-04 13:51:36,"-26.037728,28.010516",14.816,11,59079.709,
2016-07-04 13:51:37,"-26.037728,28.010516",14.816,11,59079.709,
2016-07-04 13:51:39,"-26.037802,28.010544",9.26,11,59071.0174,
2016-07-04 13:51:40,"-26.037674,28.010508",11.112,11,59085.767,
2016-07-04 13:51:41,"-26.037674,28.010508",11.112,11,59085.767,
2016-07-04 13:51:44,"-26.037602,28.010488",18.52,11,59094.0187,
2016-07-04 13:51:45,"-26.037602,28.010488",18.52,11,59094.0187,
2016-07-04 13:51:46,"-26.037416,28.010444",11.112,11,59115.1915,
2016-07-04 13:51:47,"-26.037416,28.010444",11.112,11,59115.1915,
2016-07-04 13:51:48,"-26.037532,28.010472",7.408,11,59101.9644,
2016-07-04 13:51:49,"-26.037532,28.010472",7.408,11,59101.9644,
2016-07-04 13:51:50,"-26.037370,28.010438",11.112,11,59120.3417,
2016-07-04 13:51:51,"-26.037370,28.010438",11.112,11,59120.3417,
2016-07-04 13:51:52,"-26.037476,28.010454",9.26,11,59108.4451,
2016-07-04 13:51:53,"-26.037476,28.010454",9.26,11,59108.4451,
2016-07-04 13:51:54,"-26.037320,28.010416",7.408,11,59126.3204,
2016-07-04 13:51:55,"-26.037320,28.010416",7.408,11,59126.3204,
2016-07-04 13:51:56,"-26.037176,28.010348",9.26,11,59144.0319,
2016-07-04 13:51:58,"-26.037254,28.010386",12.964,11,59134.2479,
2016-07-04 13:51:59,"-26.037120,28.010336",5.556,11,59150.3741,
2016-07-04 13:52:00,"-26.037120,28.010336",5.556,11,59150.3741,
2016-07-04 13:52:02,"-26.037224,28.010358",7.408,11,59138.6015,
2016-07-04 13:52:03,"-26.037072,28.010326",9.26,11,59155.8037,
2016-07-04 13:52:04,"-26.037072,28.010326",9.26,11,59155.8037,
2016-07-04 13:52:05,"-26.037176,28.010348",9.26,11,59144.0319,
2016-07-04 13:52:06,"-26.036910,28.010292",0,11,59174.2151,
2016-07-04 13:52:07,"-26.037008,28.010318",9.26,11,59162.9649,
2016-07-04 13:52:08,"-26.037008,28.010318",9.26,11,59162.9649,
2016-07-04 13:52:09,"-26.036864,28.010290",3.704,11,59179.3337,
2016-07-04 13:52:10,"-26.036864,28.010290",3.704,11,59179.3337,
2016-07-04 13:52:11,"-26.036944,28.010296",7.408,11,59170.4129,
2016-07-04 13:52:12,"-26.036944,28.010296",7.408,11,59170.4129,
2016-07-04 13:52:13,"-26.036834,28.010270",3.704,11,59183.2226,
2016-07-04 13:52:14,"-26.036834,28.010270",3.704,11,59183.2226,
2016-07-04 13:52:15,"-26.036910,28.010292",0,11,59174.2151,
2016-07-04 13:52:16,"-26.036790,28.010256",0,11,59188.4886,
2016-07-04 13:52:17,"-26.036808,28.010264",1.852,11,59186.1763,
2016-07-04 13:52:18,"-26.036808,28.010264",1.852,11,59186.1763,
2016-07-04 13:52:19,"-26.036790,28.010258",0,11,59188.4886,
2016-07-04 13:52:20,"-26.036790,28.010258",0,11,59188.4886,
2016-07-04 13:52:21,"-26.036800,28.010256",0,11,59187.3734,
2016-07-04 13:52:22,"-26.036800,28.010256",0,11,59187.3734,
2016-07-04 13:52:23,"-26.036782,28.010262",0,12,59189.4614,
2016-07-04 13:52:24,"-26.036782,28.010262",0,12,59189.4614,
2016-07-04 13:52:25,"-26.036790,28.010256",0,11,59188.4886,
2016-07-04 13:52:26,"-26.036772,28.010222",0,12,59193.7436,
2016-07-04 13:52:27,"-26.036782,28.010262",0,12,59189.4614,
2016-07-04 13:52:28,"-26.036782,28.010262",0,12,59189.4614,
2016-07-04 13:52:29,"-26.036764,28.010220",0,12,59194.6542,
2016-07-04 13:52:30,"-26.036764,28.010220",0,12,59194.6542,
2016-07-04 13:52:31,"-26.036782,28.010242",5.556,12,59191.4573,
2016-07-04 13:52:32,"-26.036782,28.010242",5.556,12,59191.4573,
2016-07-04 13:52:33,"-26.036768,28.010196",3.704,11,59197.0931,
2016-07-04 13:52:34,"-26.036768,28.010196",3.704,11,59197.0931,
2016-07-04 13:52:35,"-26.036772,28.010222",0,12,59193.7436,
2016-07-04 13:52:37,"-26.036772,28.010172",5.556,11,59199.532,
2016-07-04 13:52:38,"-26.036770,28.010100",0,11,59207.2762,
2016-07-04 13:52:39,"-26.036770,28.010100",0,11,59207.2762,
2016-07-04 13:52:41,"-26.036770,28.010134",5.556,11,59203.3342,
2016-07-04 13:52:42,"-26.036774,28.010100",0,11,59207.7315,
2016-07-04 13:52:43,"-26.036774,28.010100",0,11,59207.7315,
2016-07-04 13:52:45,"-26.036762,28.010108",1.852,11,59206.0791,
2016-07-04 13:52:46,"-26.036776,28.010092",1.852,11,59208.5646,
2016-07-04 13:52:47,"-26.036776,28.010092",1.852,11,59208.5646,
2016-07-04 13:52:50,"-26.036778,28.010056",3.704,11,59212.1671,
2016-07-04 13:52:51,"-26.036778,28.010056",3.704,11,59212.1671,
2016-07-04 13:52:54,"-26.036796,28.010014",3.704,11,59216.816,
2016-07-04 13:52:55,"-26.036796,28.010014",3.704,11,59216.816,
2016-07-04 13:59:34,"-26.039036,28.010670",0,8,59476.4447,
2016-07-04 13:59:35,"-26.039036,28.010670",0,8,59476.4447,
2016-07-04 13:59:37,"-26.039042,28.010672",0,8,59475.0672,
2016-07-04 13:59:38,"-26.039038,28.010676",0,8,59477.0744,
2016-07-04 13:59:39,"-26.039038,28.010676",0,8,59477.0744,
2016-07-04 13:59:40,"-26.039042,28.010666",0,8,59475.6676,
2016-07-04 13:59:41,"-26.039042,28.010666",0,8,59475.6676,
2016-07-04 13:59:42,"-26.039036,28.010688",0,8,59478.2902,
2016-07-04 13:59:43,"-26.039036,28.010688",0,8,59478.2902,
2016-07-04 13:59:44,"-26.039050,28.010690",0,7,59480.1461,
2016-07-04 13:59:45,"-26.039050,28.010690",0,7,59480.1461,
2016-07-04 13:59:46,"-26.039040,28.010684",0,8,59478.8831,
2016-07-04 13:59:47,"-26.039040,28.010684",0,8,59478.8831,
2016-07-04 13:59:48,"-26.039052,28.010684",0,7,59480.7829,
2016-07-04 13:59:49,"-26.039052,28.010684",0,7,59480.7829,
2016-07-04 13:59:50,"-26.039050,28.010690",0,8,59480.1461,
2016-07-04 13:59:51,"-26.039050,28.010690",0,8,59480.1461,
2016-07-04 13:59:52,"-26.039048,28.010684",0,7,59481.2282,
2016-07-04 13:59:53,"-26.039048,28.010684",0,7,59481.2282,
2016-07-04 13:59:54,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 13:59:55,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 13:59:56,"-26.039044,28.010680",0,7,59481.8286,
2016-07-04 13:59:57,"-26.039044,28.010680",0,7,59481.8286,
2016-07-04 13:59:58,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 13:59:59,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 14:00:00,"-26.039048,28.010684",0,7,59482.429,
2016-07-04 14:00:01,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 14:00:02,"-26.039046,28.010684",0,7,59482.429,
2016-07-04 14:00:04,"-26.039048,28.010682",0,7,59482.429,
2016-07-04 14:00:05,"-26.039048,28.010682",0,7,59482.429,
2016-07-04 14:00:08,"-26.039048,28.010680",0,7,59482.429,
2016-07-04 14:00:09,"-26.039048,28.010680",0,7,59482.429,
2016-07-04 14:00:12,"-26.039050,28.010680",0,7,59482.429,
2016-07-04 14:00:13,"-26.039050,28.010680",0,7,59482.429,
2016-07-04 14:00:16,"-26.039052,28.010680",0,7,59482.429,
2016-07-04 14:00:17,"-26.039052,28.010680",0,7,59482.429,
2016-07-04 14:00:20,"-26.039052,28.010680",0,7,59482.429,
2016-07-04 14:00:21,"-26.039052,28.010680",0,7,59482.429,
2016-07-04 14:00:22,"-26.039050,28.010678",0,7,59482.429,
2016-07-04 14:00:24,"-26.039050,28.010678",0,7,59482.429,
2016-07-04 14:00:25,"-26.039048,28.010676",0,7,59482.429,
2016-07-04 14:00:26,"-26.039052,28.010674",0,7,59482.9131,
2016-07-04 14:00:29,"-26.039052,28.010670",0,7,59483.3159,
2016-07-04 14:00:32,"-26.039046,28.010666",0,7,59484.2165,
2016-07-04 14:00:33,"-26.039046,28.010666",0,7,59484.2165,
2016-07-04 14:00:36,"-26.039046,28.010668",0,7,59484.2165,
2016-07-04 14:00:37,"-26.039046,28.010668",0,7,59484.2165,
2016-07-04 14:00:40,"-26.039050,28.010672",1.852,7,59484.2165,
2016-07-04 14:00:41,"-26.039050,28.010672",1.852,7,59484.2165,
2016-07-04 14:00:44,"-26.039050,28.010672",0,7,59484.2165,
2016-07-04 14:00:45,"-26.039050,28.010672",0,7,59484.2165,
2016-07-04 14:00:48,"-26.039054,28.010672",0,7,59484.2165,
2016-07-04 14:00:51,"-26.039062,28.010672",0,7,59485.1071,
2016-07-04 14:00:52,"-26.039068,28.010674",0,7,59485.7982,
2016-07-04 14:00:55,"-26.039068,28.010670",0,7,59486.1896,
2016-07-04 14:00:56,"-26.039068,28.010670",0,7,59486.1896,
2016-07-04 14:00:59,"-26.039072,28.010672",0,7,59486.6737,
2016-07-04 14:01:00,"-26.039072,28.010672",0,7,59486.6737,
2016-07-04 14:01:02,"-26.039074,28.010674",0,7,59488.074,
2016-07-04 14:01:03,"-26.039076,28.010668",0,7,59487.2741,
2016-07-04 14:01:04,"-26.039076,28.010668",0,7,59487.2741,
2016-07-04 14:01:05,"-26.039080,28.010672",0,7,59488.7651,
2016-07-04 14:01:06,"-26.039080,28.010672",0,7,59488.7651,
2016-07-04 14:01:07,"-26.039076,28.010676",1.852,7,59488.074,
2016-07-04 14:01:08,"-26.039076,28.010676",1.852,7,59488.074,
2016-07-04 14:01:09,"-26.039082,28.010670",0,7,59488.7651,
2016-07-04 14:01:10,"-26.039082,28.010670",0,7,59488.7651,
2016-07-04 14:01:11,"-26.039074,28.010674",0,7,59488.074,
2016-07-04 14:01:12,"-26.039076,28.010676",0,7,59489.358,
2016-07-04 14:01:13,"-26.039076,28.010676",0,7,59489.358,
2016-07-04 14:01:14,"-26.039080,28.010670",0,7,59488.7651,
2016-07-04 14:01:16,"-26.039082,28.010674",0,7,59489.9584,
2016-07-04 14:01:17,"-26.039082,28.010674",0,7,59489.9584,
2016-07-04 14:01:20,"-26.039080,28.010682",0,7,59490.7059,
2016-07-04 14:01:21,"-26.039080,28.010682",0,7,59490.7059,
2016-07-04 14:01:24,"-26.039074,28.010694",0,7,59492.0973,
2016-07-04 14:01:25,"-26.039074,28.010694",0,7,59492.0973,
2016-07-04 14:01:28,"-26.039072,28.010696",0,7,59492.0973,
2016-07-04 14:01:29,"-26.039072,28.010696",0,7,59492.0973,
2016-07-04 14:01:32,"-26.039068,28.010696",0,7,59492.7618,
2016-07-04 14:01:33,"-26.039074,28.010696",0,7,59492.0973,
2016-07-04 14:01:35,"-26.039064,28.010698",0,7,59493.2459,
2016-07-04 14:01:36,"-26.039058,28.010698",0,7,59493.9172,
2016-07-04 14:01:39,"-26.039050,28.010698",0,7,59494.8078,
2016-07-04 14:01:40,"-26.039050,28.010698",0,7,59494.8078,
2016-07-04 14:01:42,"-26.039058,28.010694",0,7,59495.9859,
2016-07-04 14:01:43,"-26.039058,28.010694",0,7,59495.9859,
2016-07-04 14:01:44,"-26.039048,28.010698",0,7,59494.8078,
2016-07-04 14:01:46,"-26.039056,28.010688",0,7,59496.6298,
2016-07-04 14:01:47,"-26.039056,28.010688",0,7,59496.6298,
2016-07-04 14:01:50,"-26.039056,28.010690",0,7,59496.6298,
2016-07-04 14:01:53,"-26.039060,28.010692",0,7,59497.1231,
2016-07-04 14:01:54,"-26.039066,28.010692",0,7,59497.7944,
2016-07-04 14:01:57,"-26.039056,28.010686",0,7,59499.0574,
2016-07-04 14:01:58,"-26.039052,28.010684",0,7,59499.5415,
2016-07-04 14:02:01,"-26.039048,28.010680",0,7,59500.1419,
2016-07-04 14:02:02,"-26.039050,28.010684",0,7,59500.5872,
2016-07-04 14:02:05,"-26.039054,28.010686",0,7,59501.0713,
2016-07-04 14:02:06,"-26.039054,28.010686",0,7,59501.0713,
2016-07-04 14:02:09,"-26.039054,28.010688",0,8,59501.0713,
2016-07-04 14:02:10,"-26.039054,28.010688",0,8,59501.0713,
2016-07-04 14:02:13,"-26.039056,28.010690",0,8,59501.0713,
2016-07-04 14:02:14,"-26.039056,28.010690",0,8,59501.0713,
2016-07-04 14:02:16,"-26.039070,28.010700",0,8,59502.9329,
2016-07-04 14:02:17,"-26.039062,28.010694",0,8,59501.8484,
2016-07-04 14:02:18,"-26.039062,28.010694",0,8,59501.8484,
2016-07-04 14:02:19,"-26.039074,28.010702",0,8,59503.417,
2016-07-04 14:02:20,"-26.039074,28.010702",0,8,59503.417,
2016-07-04 14:02:21,"-26.039066,28.010698",0,8,59502.4488,
2016-07-04 14:02:22,"-26.039066,28.010698",0,8,59502.4488,
2016-07-04 14:02:23,"-26.039076,28.010704",0,8,59503.417,
2016-07-04 14:02:24,"-26.039076,28.010704",0,8,59503.417,
2016-07-04 14:02:25,"-26.039070,28.010700",0,8,59502.9329,
2016-07-04 14:02:26,"-26.039082,28.010714",0,8,59504.4202,
2016-07-04 14:02:27,"-26.039078,28.010706",0,8,59503.417,
2016-07-04 14:02:28,"-26.039078,28.010706",0,8,59503.417,
2016-07-04 14:02:29,"-26.039082,28.010718",0,8,59504.8116,
2016-07-04 14:02:30,"-26.039082,28.010718",0,8,59504.8116,
2016-07-04 14:02:31,"-26.039078,28.010710",0,8,59503.8198,
2016-07-04 14:02:32,"-26.039078,28.010710",0,8,59503.8198,
2016-07-04 14:02:33,"-26.039076,28.010716",0,8,59505.5027,
2016-07-04 14:02:34,"-26.039076,28.010716",0,8,59505.5027,
2016-07-04 14:02:35,"-26.039082,28.010714",0,8,59504.4202,
2016-07-04 14:02:37,"-26.039072,28.010718",0,8,59505.9868,
2016-07-04 14:02:38,"-26.039066,28.010716",0,8,59506.936,
2016-07-04 14:02:39,"-26.039066,28.010716",0,8,59506.936,
2016-07-04 14:02:40,"-26.039068,28.010720",0,8,59506.4709,
2016-07-04 14:02:41,"-26.039068,28.010720",0,8,59506.4709,
2016-07-04 14:02:42,"-26.039066,28.010714",0,8,59506.936,
2016-07-04 14:02:43,"-26.039066,28.010714",0,8,59506.936,
2016-07-04 14:02:44,"-26.039068,28.010720",0,8,59506.4709,
2016-07-04 14:02:45,"-26.039068,28.010720",0,8,59506.4709,
2016-07-04 14:02:46,"-26.039068,28.010718",0,8,59507.4011,
2016-07-04 14:02:47,"-26.039068,28.010718",0,8,59507.4011,
2016-07-04 14:02:48,"-26.039074,28.010726",0,8,59508.6312,
2016-07-04 14:02:49,"-26.039074,28.010726",0,8,59508.6312,
2016-07-04 14:02:50,"-26.039070,28.010724",0,8,59508.0308,
2016-07-04 14:02:51,"-26.039070,28.010724",0,8,59508.0308,
2016-07-04 14:02:52,"-26.039080,28.010734",0,8,59509.6712,
2016-07-04 14:02:53,"-26.039080,28.010734",0,8,59509.6712,
2016-07-04 14:02:54,"-26.039070,28.010722",0,8,59508.0308,
2016-07-04 14:02:55,"-26.039070,28.010722",0,8,59508.0308,
2016-07-04 14:02:56,"-26.039072,28.010730",0,8,59510.6486,
2016-07-04 14:02:57,"-26.039072,28.010730",0,8,59510.6486,
2016-07-04 14:02:58,"-26.039080,28.010720",0,8,59512.5499,
2016-07-04 14:02:59,"-26.039080,28.010720",0,8,59512.5499,
2016-07-04 14:03:00,"-26.039072,28.010724",0,8,59511.2565,
2016-07-04 14:03:01,"-26.039072,28.010724",0,8,59511.2565,
2016-07-04 14:03:02,"-26.039082,28.010718",0,8,59512.5499,
2016-07-04 14:03:03,"-26.039082,28.010718",0,8,59512.5499,
2016-07-04 14:03:04,"-26.039080,28.010724",0,8,59512.1471,
2016-07-04 14:03:05,"-26.039080,28.010724",0,8,59512.1471,
2016-07-04 14:03:06,"-26.039084,28.010718",0,8,59512.5499,
2016-07-04 14:03:08,"-26.039088,28.010714",0,8,59513.0246,
2016-07-04 14:03:09,"-26.039088,28.010716",0,8,59513.0246,
2016-07-04 14:03:10,"-26.039088,28.010716",0,8,59513.0246,
2016-07-04 14:03:11,"-26.039092,28.010714",0,9,59513.4699,
2016-07-04 14:03:12,"-26.039092,28.010714",0,9,59513.4699,
2016-07-04 14:03:13,"-26.039088,28.010714",0,8,59513.0246,
2016-07-04 14:03:14,"-26.039088,28.010714",0,8,59513.0246,
2016-07-04 14:03:15,"-26.039094,28.010716",0,9,59513.4699,
2016-07-04 14:03:16,"-26.039094,28.010716",0,9,59513.4699,
2016-07-04 14:03:17,"-26.039088,28.010714",0,8,59513.0246,
2016-07-04 14:03:18,"-26.039100,28.010718",0,9,59514.4473,
2016-07-04 14:03:19,"-26.039098,28.010718",0,9,59513.954,
2016-07-04 14:03:20,"-26.039098,28.010718",0,9,59513.954,
2016-07-04 14:03:21,"-26.039098,28.010714",0,9,59514.9124,
2016-07-04 14:03:22,"-26.039098,28.010714",0,9,59514.9124,
2016-07-04 14:03:23,"-26.039102,28.010720",0,9,59514.4473,
2016-07-04 14:03:24,"-26.039094,28.010710",0,9,59515.3775,
2016-07-04 14:03:25,"-26.039096,28.010710",0,9,59515.3775,
2016-07-04 14:03:26,"-26.039096,28.010710",0,9,59515.3775,
2016-07-04 14:03:27,"-26.039098,28.010712",0,9,59515.8616,
2016-07-04 14:03:28,"-26.039104,28.010714",0,9,59516.5592,
2016-07-04 14:03:29,"-26.039094,28.010710",0,9,59515.3775,
2016-07-04 14:03:31,"-26.039108,28.010716",0,9,59517.0339,
2016-07-04 14:03:32,"-26.039110,28.010718",0,9,59517.0339,
2016-07-04 14:03:35,"-26.039116,28.010718",0,9,59517.7052,
2016-07-04 14:03:36,"-26.039116,28.010718",0,9,59517.7052,
2016-07-04 14:03:39,"-26.039118,28.010720",0,9,59517.7052,
2016-07-04 14:03:40,"-26.039118,28.010720",0,9,59517.7052,
2016-07-04 14:03:42,"-26.039098,28.010698",0,9,59520.6857,
2016-07-04 14:03:43,"-26.039106,28.010704",0,9,59519.7851,
2016-07-04 14:03:44,"-26.039106,28.010704",0,9,59519.7851,
2016-07-04 14:03:45,"-26.039096,28.010692",0,9,59521.3296,
2016-07-04 14:03:47,"-26.039104,28.010704",0,9,59519.7851,
2016-07-04 14:03:48,"-26.039094,28.010690",0,9,59521.3296,
2016-07-04 14:03:49,"-26.039094,28.010690",0,9,59521.3296,
2016-07-04 14:03:51,"-26.039098,28.010698",0,9,59520.6857,
2016-07-04 14:03:52,"-26.039094,28.010682",0,9,59521.7434,
2016-07-04 14:03:53,"-26.039094,28.010682",0,9,59521.7434,
2016-07-04 14:03:56,"-26.039082,28.010668",0,9,59523.7225,
2016-07-04 14:03:57,"-26.039082,28.010668",0,9,59523.7225,
2016-07-04 14:04:00,"-26.039084,28.010670",0,9,59523.7225,
2016-07-04 14:04:01,"-26.039082,28.010668",0,9,59523.7225,
2016-07-04 14:04:03,"-26.039084,28.010670",0,9,59523.7225,
2016-07-04 14:04:04,"-26.039084,28.010670",0,9,59523.7225,
2016-07-04 14:04:06,"-26.039084,28.010670",0,9,59523.7225,
2016-07-04 14:04:07,"-26.039084,28.010670",0,9,59523.7225,
2016-07-04 14:04:08,"-26.039082,28.010670",0,9,59523.7225,
2016-07-04 14:04:09,"-26.039082,28.010670",0,9,59523.7225,
2016-07-04 14:04:10,"-26.039082,28.010670",0,9,59523.7225,
2016-07-04 14:04:11,"-26.039082,28.010670",0,9,59523.7225,
2016-07-04 14:04:12,"-26.039082,28.010668",0,9,59523.7225,
2016-07-04 14:04:13,"-26.039082,28.010668",0,9,59523.7225,
2016-07-04 14:04:16,"-26.039080,28.010668",0,9,59523.7225,
2016-07-04 14:04:17,"-26.039080,28.010668",0,9,59523.7225,
2016-07-04 14:04:20,"-26.039078,28.010668",0,9,59523.7225,
2016-07-04 14:04:21,"-26.039078,28.010668",0,9,59523.7225,
2016-07-04 14:04:22,"-26.039074,28.010666",0,9,59523.7225,
2016-07-04 14:04:23,"-26.039074,28.010666",0,9,59523.7225,
2016-07-04 14:04:24,"-26.039076,28.010668",0,9,59523.7225,
2016-07-04 14:04:25,"-26.039076,28.010668",0,9,59523.7225,
2016-07-04 14:04:26,"-26.039076,28.010666",0,9,59523.7225,
2016-07-04 14:04:27,"-26.039074,28.010666",0,9,59523.7225,
2016-07-04 14:04:29,"-26.039076,28.010662",0,9,59524.1253,
2016-07-04 14:04:30,"-26.039076,28.010666",0,9,59523.7225,
2016-07-04 14:04:32,"-26.039080,28.010662",0,9,59524.1253,
